Date,Speed,Direction
4/22/19 7:56,0.67,67.4
4/22/19 8:56,0.33,40.7
4/22/19 9:56,0.67,122.1
4/22/19 10:56,1,143.2
4/22/19 11:56,1.34,146
4/22/19 12:56,2.67,171.3
4/22/19 13:56,6.68,221.8
4/22/19 14:56,7.01,223.2
4/22/19 15:56,7.35,223.2
4/22/19 16:56,7.35,200.8
4/22/19 17:56,7.35,198
4/22/19 18:56,6.01,186.7
4/22/19 19:56,2,150.2
4/22/19 20:56,0.67,77.2
4/22/19 21:56,0.67,318.7
4/22/19 22:56,1,109.5
4/22/19 23:56,0.67,182.5
4/23/19 0:56,0.67,310.3
4/23/19 1:56,0.33,247.1
4/23/19 2:56,0.67,299
4/23/19 3:56,0.33,290.6
4/23/19 4:56,0.33,64.6
4/23/19 5:56,0.33,331.3
4/23/19 6:56,0.33,169.9
4/23/19 7:56,0.33,280.8
4/23/19 8:56,0.33,160
4/23/19 9:56,0.67,160
4/23/19 10:56,0.67,139
4/23/19 11:56,0.67,188.1
4/23/19 12:56,1.67,144.6
4/23/19 13:56,5.01,189.5
4/23/19 14:56,7.68,220.4
4/23/19 15:56,7.68,221.8
4/23/19 16:56,7.01,233.1
4/23/19 17:56,6.35,233.1
4/23/19 18:56,5.68,226
4/23/19 19:56,4.68,237.3
4/23/19 20:56,2,223.2
4/23/19 21:56,0.33,279.4
4/23/19 22:56,1.34,287.8
4/23/19 23:56,2.67,18.3
4/24/19 0:56,1.34,157.2
4/24/19 1:56,0.67,0
4/24/19 2:56,1,202.2
4/24/19 3:56,0.67,351
4/24/19 4:56,0.67,8.4
4/24/19 5:56,1,174.1
4/24/19 6:56,1.34,117.9
4/24/19 7:56,1,14
4/24/19 8:56,1,105.3
4/24/19 9:56,2,109.5
4/24/19 10:56,6.01,230.2
4/24/19 11:56,8.35,227.4
4/24/19 12:56,10.02,238.7
4/24/19 13:56,10.69,235.9
4/24/19 14:56,11.02,235.9
4/24/19 15:56,10.35,231.6
4/24/19 16:56,9.35,226
4/24/19 17:56,8.68,230.2
4/24/19 18:56,6.68,228.8
4/24/19 19:56,3.34,238.7
4/24/19 20:56,0.67,258.3
4/24/19 21:56,1,144.6
4/24/19 22:56,1.34,89.9
4/24/19 23:56,1.34,102.5
4/25/19 0:56,0.67,266.7
4/25/19 1:56,0.67,338.3
4/25/19 2:56,1,308.9
4/25/19 3:56,0.33,21.1
4/25/19 4:56,0.33,286.4
4/25/19 5:56,0.67,167.1
4/25/19 6:56,0.67,300.4
4/25/19 7:56,0.67,231.6
4/25/19 8:56,0.33,303.2
4/25/19 9:56,0.67,174.1
4/25/19 10:56,1,140.4
4/25/19 11:56,1.34,105.3
4/25/19 12:56,5.68,185.3
4/25/19 13:56,9.35,237.3
4/25/19 14:56,10.02,235.9
4/25/19 15:56,10.35,231.6
4/25/19 16:56,10.02,230.2
4/25/19 17:56,9.35,224.6
4/25/19 18:56,8.02,223.2
4/25/19 19:56,4.68,240.1
4/25/19 20:56,4.01,258.3
4/25/19 21:56,3.01,214.8
4/25/19 22:56,4.01,101.1
4/25/19 23:56,2.34,92.7
4/26/19 0:56,1,95.5
4/26/19 1:56,0.67,318.7
4/26/19 2:56,1,162.9
4/26/19 3:56,0.67,307.5
4/26/19 4:56,0.67,120.7
4/26/19 5:56,0.33,258.3
4/26/19 6:56,0.67,324.3
4/26/19 7:56,0.33,308.9
4/26/19 8:56,0.67,117.9
4/26/19 9:56,0.67,185.3
4/26/19 10:56,1,137.6
4/26/19 11:56,4.68,233.1
4/26/19 12:56,8.02,220.4
4/26/19 13:56,7.68,228.8
4/26/19 14:56,8.68,230.2
4/26/19 15:56,8.68,226
4/26/19 16:56,9.02,228.8
4/26/19 17:56,8.02,231.6
4/26/19 18:56,7.01,207.8
4/26/19 19:56,3.67,212
4/26/19 20:56,1.34,224.6
4/26/19 21:56,1.34,71.6
4/26/19 22:56,1,200.8
4/26/19 23:56,0.67,282.2
4/27/19 0:56,0.33,286.4
4/27/19 1:56,0.33,325.7
4/27/19 2:56,0.33,188.1
4/27/19 3:56,0,349.6
4/27/19 4:56,0.33,345.4
4/27/19 5:56,0,355.2
4/27/19 6:56,0.33,278
4/27/19 7:56,0,249.9
4/27/19 8:56,0,209.2
4/27/19 9:56,0.33,207.8
4/27/19 10:56,0.33,132
4/27/19 11:56,0.67,165.7
4/27/19 12:56,1,154.4
4/27/19 13:56,1.67,158.6
4/27/19 14:56,2.34,169.9
4/27/19 15:56,2,155.8
4/27/19 16:56,2.67,209.2
4/27/19 17:56,4.01,214.8
4/27/19 18:56,4.01,216.2
4/27/19 19:56,1.67,205
4/27/19 20:56,1.67,144.6
4/27/19 21:56,1,39.3
4/27/19 22:56,1.67,332.7
4/27/19 23:56,0.67,30.9
4/28/19 0:56,0.67,92.7
4/28/19 1:56,0.33,341.2
4/28/19 2:56,0.33,223.2
4/28/19 3:56,0.33,63.2
4/28/19 4:56,0,73
4/28/19 5:56,0.33,155.8
4/28/19 6:56,0.33,355.2
4/28/19 7:56,0.33,169.9
4/28/19 8:56,0.33,209.2
4/28/19 9:56,0.33,88.4
4/28/19 10:56,0.33,124.9
4/28/19 11:56,1,157.2
4/28/19 12:56,0.67,181.1
4/28/19 13:56,1.34,196.5
4/28/19 14:56,2,198
4/28/19 15:56,2,210.6
4/28/19 16:56,2.67,193.7
4/28/19 17:56,5.01,157.2
4/28/19 18:56,4.01,141.8
4/28/19 19:56,1.67,108.1
4/28/19 20:56,0.67,317.3
4/28/19 21:56,0.33,329.9
4/28/19 22:56,1.34,120.7
4/28/19 23:56,0.67,68.8
4/29/19 0:56,1,57.6
4/29/19 1:56,0.33,147.4
4/29/19 2:56,0.33,186.7
4/29/19 3:56,0.33,245.7
4/29/19 4:56,0.33,224.6
4/29/19 5:56,0.33,147.4
4/29/19 6:56,0.33,198
4/29/19 7:56,0.33,223.2
4/29/19 8:56,0.33,106.7
4/29/19 9:56,0.33,70.2
4/29/19 10:56,0.33,91.3
4/29/19 11:56,0.33,143.2
4/29/19 12:56,0.67,199.4
4/29/19 13:56,0.67,167.1
4/29/19 14:56,2,221.8
4/29/19 15:56,4.68,207.8
4/29/19 16:56,6.68,214.8
4/29/19 17:56,6.35,202.2
4/29/19 18:56,5.01,205
4/29/19 19:56,1.67,200.8
4/29/19 20:56,1.67,182.5
4/29/19 21:56,1,106.7
4/29/19 22:56,0.33,251.3
4/29/19 23:56,0.67,318.7
4/30/19 0:56,0.67,318.7
4/30/19 1:56,0.67,169.9
4/30/19 2:56,0.33,278
4/30/19 3:56,0.33,276.6
4/30/19 4:56,0.67,178.3
4/30/19 5:56,0.67,174.1
4/30/19 6:56,0.33,70.2
4/30/19 7:56,0.33,299
4/30/19 8:56,0.33,255.5
4/30/19 9:56,1,151.6
4/30/19 10:56,0.67,122.1
4/30/19 11:56,1,167.1
4/30/19 12:56,1.67,140.4
4/30/19 13:56,6.35,221.8
4/30/19 14:56,6.68,217.6
4/30/19 15:56,7.01,217.6
4/30/19 16:56,8.02,198
4/30/19 17:56,6.68,186.7
4/30/19 18:56,4.68,176.9
4/30/19 19:56,1,167.1
4/30/19 20:56,0.33,12.6
4/30/19 21:56,1,43.5
4/30/19 22:56,1,136.2
4/30/19 23:56,0.67,51.9
5/1/19 0:56,0.33,335.5
5/1/19 1:56,0.33,109.5
5/1/19 2:56,1.67,56.2
5/1/19 3:56,0.67,22.5
5/1/19 4:56,1,113.7
5/1/19 5:56,1,42.1
5/1/19 6:56,0.67,193.7
5/1/19 7:56,0.67,21.1
5/1/19 8:56,0.33,226
5/1/19 9:56,0.33,160
5/1/19 10:56,1.34,140.4
5/1/19 11:56,0.33,167.1
5/1/19 12:56,1,247.1
5/1/19 13:56,1.34,161.5
5/1/19 14:56,2.34,161.5
5/1/19 15:56,3.01,164.3
5/1/19 16:56,4.01,209.2
5/1/19 17:56,3.67,206.4
5/1/19 18:56,4.01,209.2
5/1/19 19:56,1.34,195.1
5/1/19 20:56,0.33,271
5/1/19 21:56,2,352.4
5/1/19 22:56,2,304.7
5/1/19 23:56,1,67.4
5/2/19 0:56,1,315.9
5/2/19 1:56,1.34,123.5
5/2/19 2:56,0.67,0
5/2/19 3:56,0.33,283.6
5/2/19 4:56,0.67,161.5
5/2/19 5:56,0.33,0
5/2/19 6:56,0.33,183.9
5/2/19 7:56,0,249.9
5/2/19 8:56,0.33,262.5
5/2/19 9:56,0.67,124.9
5/2/19 10:56,1,130.6
5/2/19 11:56,0.67,158.6
5/2/19 12:56,1,169.9
5/2/19 13:56,1.67,168.5
5/2/19 14:56,1.67,179.7
5/2/19 15:56,1.34,178.3
5/2/19 16:56,2.34,137.6
5/2/19 17:56,5.01,130.6
5/2/19 18:56,4.68,130.6
5/2/19 19:56,1.34,189.5
5/2/19 20:56,1,164.3
5/2/19 21:56,1,73
5/2/19 22:56,0.67,318.7
5/2/19 23:56,0.67,39.3
5/3/19 0:56,0.33,115.1
5/3/19 1:56,0.67,212
5/3/19 2:56,0.67,78.6
5/3/19 3:56,0.67,283.6
5/3/19 4:56,0.67,136.2
5/3/19 5:56,0.67,254.1
5/3/19 6:56,0.33,122.1
5/3/19 7:56,0.33,190.9
5/3/19 8:56,0.33,244.3
5/3/19 9:56,0.33,353.8
5/3/19 10:56,0.33,123.5
5/3/19 11:56,0.33,252.7
5/3/19 12:56,1,203.6
5/3/19 13:56,1.34,210.6
5/3/19 14:56,1.34,224.6
5/3/19 15:56,2.67,181.1
5/3/19 16:56,5.34,140.4
5/3/19 17:56,5.68,134.8
5/3/19 18:56,3.67,144.6
5/3/19 19:56,1.34,148.8
5/3/19 20:56,0.33,57.6
5/3/19 21:56,0.67,308.9
5/3/19 22:56,0.67,54.8
5/3/19 23:56,0.67,206.4
5/4/19 0:56,0.33,269.6
5/4/19 1:56,0.67,172.7
5/4/19 2:56,0.33,352.4
5/4/19 3:56,0.33,271
5/4/19 4:56,0.33,292
5/4/19 5:56,0.33,70.2
5/4/19 6:56,0.33,293.4
5/4/19 7:56,0.33,226
5/4/19 8:56,0.33,249.9
5/4/19 9:56,0.33,248.5
5/4/19 10:56,0.33,132
5/4/19 11:56,0.67,168.5
5/4/19 12:56,1,174.1
5/4/19 13:56,2,153
5/4/19 14:56,3.67,174.1
5/4/19 15:56,4.68,212
5/4/19 16:56,5.01,206.4
5/4/19 17:56,6.01,192.3
5/4/19 18:56,4.68,188.1
5/4/19 19:56,1,39.3
5/4/19 20:56,1,49.1
5/4/19 21:56,0.67,35.1
5/4/19 22:56,0.67,51.9
5/4/19 23:56,0.67,348.2
5/5/19 0:56,0.67,308.9
5/5/19 1:56,0.67,287.8
5/5/19 2:56,0.33,205
5/5/19 3:56,0.67,53.3
5/5/19 4:56,0.33,342.6
5/5/19 5:56,0.67,303.2
5/5/19 6:56,0.33,66
5/5/19 7:56,0.67,66
5/5/19 8:56,0.67,219
5/5/19 9:56,0.67,147.4
5/5/19 10:56,0.33,172.7
5/5/19 11:56,0.67,168.5
5/5/19 12:56,1,165.7
5/5/19 13:56,1.34,141.8
5/5/19 14:56,4.01,181.1
5/5/19 15:56,5.34,221.8
5/5/19 16:56,5.01,202.2
5/5/19 17:56,4.68,207.8
5/5/19 18:56,3.67,199.4
5/5/19 19:56,1.34,186.7
5/5/19 20:56,1.67,98.3
5/5/19 21:56,0.67,106.7
5/5/19 22:56,0.67,49.1
5/5/19 23:56,0.67,120.7
5/6/19 0:56,1,47.7
5/6/19 1:56,0.67,255.5
5/6/19 2:56,0.67,306.1
5/6/19 3:56,0.67,14
5/6/19 4:56,0.67,11.2
5/6/19 5:56,1,141.8
5/6/19 6:56,0.33,61.8
5/6/19 7:56,0.67,75.8
5/6/19 8:56,1,321.5
5/6/19 9:56,0.67,123.5
5/6/19 10:56,1,153
5/6/19 11:56,0.67,195.1
5/6/19 12:56,1,154.4
5/6/19 13:56,1.67,154.4
5/6/19 14:56,2,129.2
5/6/19 15:56,4.34,206.4
5/6/19 16:56,5.68,193.7
5/6/19 17:56,5.34,183.9
5/6/19 18:56,2,143.2
5/6/19 19:56,0.33,92.7
5/6/19 20:56,0.33,11.2
5/6/19 21:56,1,30.9
5/6/19 22:56,2,0
5/6/19 23:56,1,137.6
5/7/19 0:56,1,30.9
5/7/19 1:56,0.67,308.9
5/7/19 2:56,0.67,147.4
5/7/19 3:56,1,327.1
5/7/19 4:56,1,352.4
5/7/19 5:56,1,67.4
5/7/19 6:56,1.67,19.7
5/7/19 7:56,1.67,113.7
5/7/19 8:56,0.67,202.2
5/7/19 9:56,1.34,182.5
5/7/19 10:56,1,188.1
5/7/19 11:56,0.67,185.3
5/7/19 12:56,1.34,155.8
5/7/19 13:56,4.34,219
5/7/19 14:56,5.34,219
5/7/19 15:56,6.35,216.2
5/7/19 16:56,6.68,200.8
5/7/19 17:56,6.35,196.5
5/7/19 18:56,5.34,193.7
5/7/19 19:56,2.67,203.6
5/7/19 20:56,1,192.3
5/7/19 21:56,1,103.9
5/7/19 22:56,1,70.2
5/7/19 23:56,0.67,124.9
5/8/19 0:56,0.33,117.9
5/8/19 1:56,0.67,157.2
5/8/19 2:56,0.67,50.5
5/8/19 3:56,0.67,43.5
5/8/19 4:56,0.33,109.5
5/8/19 5:56,0.33,296.2
5/8/19 6:56,0.33,74.4
5/8/19 7:56,0,248.5
5/8/19 8:56,0.33,115.1
5/8/19 9:56,0.33,146
5/8/19 10:56,0.33,137.6
5/8/19 11:56,0.67,147.4
5/8/19 12:56,1.34,130.6
5/8/19 13:56,4.68,195.1
5/8/19 14:56,7.68,226
5/8/19 15:56,8.02,231.6
5/8/19 16:56,8.35,224.6
5/8/19 17:56,7.68,214.8
5/8/19 18:56,6.01,198
5/8/19 19:56,4.01,213.4
5/8/19 20:56,3.67,242.9
5/8/19 21:56,3.34,249.9
5/8/19 22:56,2,238.7
5/8/19 23:56,0.67,189.5
5/9/19 0:56,1.34,96.9
5/9/19 1:56,1.67,105.3
5/9/19 2:56,0.67,109.5
5/9/19 3:56,1.34,134.8
5/9/19 4:56,2,113.7
5/9/19 5:56,2,119.3
5/9/19 6:56,2,106.7
5/9/19 7:56,2.34,120.7
5/9/19 8:56,3.01,108.1
5/9/19 9:56,3.01,106.7
5/9/19 10:56,3.67,127.8
5/9/19 11:56,8.02,223.2
5/9/19 12:56,9.35,231.6
5/9/19 13:56,10.02,230.2
5/9/19 14:56,10.69,226
5/9/19 15:56,10.35,224.6
5/9/19 16:56,9.68,226
5/9/19 17:56,8.35,231.6
5/9/19 18:56,7.01,237.3
5/9/19 19:56,5.34,240.1
5/9/19 20:56,3.01,240.1
5/9/19 21:56,2,212
5/9/19 22:56,2.34,213.4
5/9/19 23:56,3.01,103.9
5/10/19 0:56,2.67,102.5
5/10/19 1:56,2.34,99.7
5/10/19 2:56,2.67,109.5
5/10/19 3:56,2.67,115.1
5/10/19 4:56,3.01,113.7
5/10/19 5:56,1.67,115.1
5/10/19 6:56,0.67,261.1
5/10/19 7:56,0.67,244.3
5/10/19 8:56,2.34,113.7
5/10/19 9:56,2.34,95.5
5/10/19 10:56,3.01,147.4
5/10/19 11:56,8.68,237.3
5/10/19 12:56,10.02,235.9
5/10/19 13:56,11.69,234.5
5/10/19 14:56,12.02,233.1
5/10/19 15:56,12.02,226
5/10/19 16:56,10.69,227.4
5/10/19 17:56,10.69,233.1
5/10/19 18:56,9.68,238.7
5/10/19 19:56,8.02,233.1
5/10/19 20:56,6.35,240.1
5/10/19 21:56,5.68,249.9
5/10/19 22:56,8.35,258.3
5/10/19 23:56,7.68,256.9
5/11/19 0:56,5.01,251.3
5/11/19 1:56,3.34,216.2
5/11/19 2:56,1.67,160
5/11/19 3:56,2,160
5/11/19 4:56,2.67,108.1
5/11/19 5:56,3.34,103.9
5/11/19 6:56,1.34,112.3
5/11/19 7:56,0.67,247.1
5/11/19 8:56,0.33,235.9
5/11/19 9:56,0.67,320.1
5/11/19 10:56,1,227.4
5/11/19 11:56,3.01,123.5
5/11/19 12:56,7.01,209.2
5/11/19 13:56,6.35,206.4
5/11/19 14:56,4.68,199.4
5/11/19 15:56,3.34,185.3
5/11/19 16:56,2.67,122.1
5/11/19 17:56,1.67,178.3
5/11/19 18:56,1.34,223.2
5/11/19 19:56,0.33,220.4
5/11/19 20:56,1,303.2
5/11/19 21:56,1.67,57.6
5/11/19 22:56,0.67,327.1
5/11/19 23:56,0.67,63.2
5/12/19 0:56,0.67,287.8
5/12/19 1:56,0.67,28.1
5/12/19 2:56,1,174.1
5/12/19 3:56,0.33,262.5
5/12/19 4:56,0.33,324.3
5/12/19 5:56,0.33,355.2
5/12/19 6:56,0.33,221.8
5/12/19 7:56,0.33,265.3
5/12/19 8:56,0.33,54.8
5/12/19 9:56,0.33,77.2
5/12/19 10:56,0.33,120.7
5/12/19 11:56,0.33,162.9
5/12/19 12:56,0.67,146
5/12/19 13:56,0.67,217.6
5/12/19 14:56,1.34,148.8
5/12/19 15:56,3.67,178.3
5/12/19 16:56,4.01,205
5/12/19 17:56,4.68,213.4
5/12/19 18:56,3.67,214.8
5/12/19 19:56,0.67,231.6
5/12/19 20:56,1.67,112.3
5/12/19 21:56,0.67,336.9
5/12/19 22:56,0.67,32.3
5/12/19 23:56,0.33,73
5/13/19 0:56,0.33,339.7
5/13/19 1:56,0.33,293.4
5/13/19 2:56,0.33,287.8
5/13/19 3:56,0,78.6
5/13/19 4:56,0.33,278
5/13/19 5:56,0.33,301.8
5/13/19 6:56,0.33,314.5
5/13/19 7:56,0.33,311.7
5/13/19 8:56,0.33,276.6
5/13/19 9:56,0,262.5
5/13/19 10:56,0.67,168.5
5/13/19 11:56,0.33,171.3
5/13/19 12:56,0.33,240.1
5/13/19 13:56,1,157.2
5/13/19 14:56,2,144.6
5/13/19 15:56,3.34,172.7
5/13/19 16:56,4.34,195.1
5/13/19 17:56,4.68,207.8
5/13/19 18:56,4.01,221.8
5/13/19 19:56,3.01,233.1
5/13/19 20:56,1.67,127.8
5/13/19 21:56,1.67,101.1
5/13/19 22:56,1,39.3
5/13/19 23:56,1.34,157.2
5/14/19 0:56,0.67,157.2
5/14/19 1:56,0.33,43.5
5/14/19 2:56,0.67,44.9
5/14/19 3:56,0.33,78.6
5/14/19 4:56,0.33,252.7
5/14/19 5:56,0.33,280.8
5/14/19 6:56,0.33,324.3
5/14/19 7:56,0.33,287.8
5/14/19 8:56,0.33,263.9
5/14/19 9:56,0.67,205
5/14/19 10:56,0.33,140.4
5/14/19 11:56,0.33,174.1
5/14/19 12:56,1,178.3
5/14/19 13:56,1.67,141.8
5/14/19 14:56,5.01,206.4
5/14/19 15:56,5.34,220.4
5/14/19 16:56,6.35,217.6
5/14/19 17:56,5.68,223.2
5/14/19 18:56,4.68,217.6
5/14/19 19:56,0.67,117.9
5/14/19 20:56,1,73
5/14/19 21:56,1,345.4
5/14/19 22:56,0.67,78.6
5/14/19 23:56,0.67,240.1
5/15/19 0:56,0.33,289.2
5/15/19 1:56,0.67,334.1
5/15/19 2:56,0.33,280.8
5/15/19 3:56,0.33,314.5
5/15/19 4:56,0.33,203.6
5/15/19 5:56,0.33,332.7
5/15/19 6:56,0.33,279.4
5/15/19 7:56,0.33,279.4
5/15/19 8:56,0.33,258.3
5/15/19 9:56,0.33,266.7
5/15/19 10:56,0.33,60.4
5/15/19 11:56,0.67,140.4
5/15/19 12:56,0.67,214.8
5/15/19 13:56,1.34,139
5/15/19 14:56,2.34,144.6
5/15/19 15:56,4.34,174.1
5/15/19 16:56,4.01,205
5/15/19 17:56,3.34,216.2
5/15/19 18:56,3.67,212
5/15/19 19:56,4.01,214.8
5/15/19 20:56,2.67,143.2
5/15/19 21:56,1.34,352.4
5/15/19 22:56,1.34,115.1
5/15/19 23:56,0.67,353.8
5/16/19 0:56,0.33,124.9
5/16/19 1:56,0.33,153
5/16/19 2:56,0.33,259.7
5/16/19 3:56,0.33,331.3
5/16/19 4:56,0.33,262.5
5/16/19 5:56,0.33,228.8
5/16/19 6:56,0.67,353.8
5/16/19 7:56,0.33,171.3
5/16/19 8:56,0.33,172.7
5/16/19 9:56,0.33,214.8
5/16/19 10:56,0.33,146
5/16/19 11:56,0.67,119.3
5/16/19 12:56,0.67,226
5/16/19 13:56,1.34,153
5/16/19 14:56,2,169.9
5/16/19 15:56,3.67,182.5
5/16/19 16:56,4.34,210.6
5/16/19 17:56,4.34,226
5/16/19 18:56,4.34,224.6
5/16/19 19:56,3.01,220.4
5/16/19 20:56,1.67,140.4
5/16/19 21:56,1,59
5/16/19 22:56,0.67,53.3
5/16/19 23:56,0.67,113.7
5/17/19 0:56,0.33,139
5/17/19 1:56,1,327.1
5/17/19 2:56,0.67,207.8
5/17/19 3:56,0.67,84.2
5/17/19 4:56,0.33,247.1
5/17/19 5:56,0.33,240.1
5/17/19 6:56,0.67,325.7
5/17/19 7:56,0.33,279.4
5/17/19 8:56,0,144.6
5/17/19 9:56,0.33,327.1
5/17/19 10:56,0.33,94.1
5/17/19 11:56,0.67,147.4
5/17/19 12:56,1,162.9
5/17/19 13:56,1.34,144.6
5/17/19 14:56,3.01,134.8
5/17/19 15:56,4.34,209.2
5/17/19 16:56,5.68,230.2
5/17/19 17:56,6.01,227.4
5/17/19 18:56,6.01,188.1
5/17/19 19:56,3.01,207.8
5/17/19 20:56,1,101.1
5/17/19 21:56,0.67,329.9
5/17/19 22:56,0.33,244.3
5/17/19 23:56,0.67,63.2
5/18/19 0:56,1,317.3
5/18/19 1:56,0.67,193.7
5/18/19 2:56,0.67,353.8
5/18/19 3:56,0.67,328.5
5/18/19 4:56,0.33,297.6
5/18/19 5:56,0.67,71.6
5/18/19 6:56,0.33,311.7
5/18/19 7:56,0.33,255.5
5/18/19 8:56,0.33,318.7
5/18/19 9:56,0.33,324.3
5/18/19 10:56,0.33,143.2
5/18/19 11:56,0.33,146
5/18/19 12:56,1,154.4
5/18/19 13:56,2,134.8
5/18/19 14:56,3.67,205
5/18/19 15:56,5.34,223.2
5/18/19 16:56,6.35,224.6
5/18/19 17:56,6.35,209.2
5/18/19 18:56,4.34,192.3
5/18/19 19:56,1,102.5
5/18/19 20:56,1,44.9
5/18/19 21:56,1,324.3
5/18/19 22:56,1.34,133.4
5/18/19 23:56,2.34,106.7
5/19/19 0:56,1.34,304.7
5/19/19 1:56,0.67,341.2
5/19/19 2:56,0.33,304.7
5/19/19 3:56,0.33,325.7
5/19/19 4:56,0.33,289.2
5/19/19 5:56,0.33,346.8
5/19/19 6:56,0.33,200.8
5/19/19 7:56,0.33,321.5
5/19/19 8:56,0.33,304.7
5/19/19 9:56,0.67,174.1
5/19/19 10:56,0.67,162.9
5/19/19 11:56,0.67,176.9
5/19/19 12:56,1,155.8
5/19/19 13:56,4.68,224.6
5/19/19 14:56,6.01,226
5/19/19 15:56,7.35,226
5/19/19 16:56,8.35,213.4
5/19/19 17:56,7.35,219
5/19/19 18:56,6.68,233.1
5/19/19 19:56,3.67,235.9
5/19/19 20:56,3.34,252.7
5/19/19 21:56,3.01,214.8
5/19/19 22:56,1.67,237.3
5/19/19 23:56,1,110.9
5/20/19 0:56,2.34,110.9
5/20/19 1:56,2,103.9
5/20/19 2:56,2.34,101.1
5/20/19 3:56,2.67,98.3
5/20/19 4:56,2.34,110.9
5/20/19 5:56,1.67,91.3
5/20/19 6:56,1.67,85.6
5/20/19 7:56,1.67,82.8
5/20/19 8:56,1.67,87
5/20/19 9:56,3.01,112.3
5/20/19 10:56,2.34,120.7
5/20/19 11:56,7.01,227.4
5/20/19 12:56,8.35,227.4
5/20/19 13:56,11.35,227.4
5/20/19 14:56,11.69,224.6
5/20/19 15:56,11.35,226
5/20/19 16:56,10.35,226
5/20/19 17:56,9.35,221.8
5/20/19 18:56,7.01,220.4
5/20/19 19:56,4.34,226
5/20/19 20:56,3.01,235.9
5/20/19 21:56,3.34,238.7
5/20/19 22:56,3.67,251.3
5/20/19 23:56,5.01,256.9
5/21/19 0:56,3.34,214.8
5/21/19 1:56,2.67,99.7
5/21/19 2:56,2,85.6
5/21/19 3:56,0.67,280.8
5/21/19 4:56,0.33,318.7
5/21/19 5:56,0.33,273.8
5/21/19 6:56,0.33,262.5
5/21/19 7:56,0.33,261.1
5/21/19 8:56,0.33,324.3
5/21/19 9:56,0.67,29.5
5/21/19 10:56,1,122.1
5/21/19 11:56,2,139
5/21/19 12:56,8.02,230.2
5/21/19 13:56,10.69,228.8
5/21/19 14:56,10.69,228.8
5/21/19 15:56,11.35,217.6
5/21/19 16:56,10.69,214.8
5/21/19 17:56,9.68,214.8
5/21/19 18:56,8.35,221.8
5/21/19 19:56,5.68,224.6
5/21/19 20:56,1.67,233.1
5/21/19 21:56,1.67,117.9
5/21/19 22:56,3.01,102.5
5/21/19 23:56,2.34,101.1
5/22/19 0:56,2.67,94.1
5/22/19 1:56,1.34,91.3
5/22/19 2:56,2,88.4
5/22/19 3:56,3.67,108.1
5/22/19 4:56,3.67,101.1
5/22/19 5:56,2,94.1
5/22/19 6:56,2.34,105.3
5/22/19 7:56,0.67,268.1
5/22/19 8:56,0.33,255.5
5/22/19 9:56,0.33,311.7
5/22/19 10:56,1.34,88.4
5/22/19 11:56,6.01,205
5/22/19 12:56,8.35,233.1
5/22/19 13:56,9.35,233.1
5/22/19 14:56,10.35,228.8
5/22/19 15:56,10.02,226
5/22/19 16:56,9.35,207.8
5/22/19 17:56,8.35,213.4
5/22/19 18:56,6.35,198
5/22/19 19:56,3.01,189.5
5/22/19 20:56,2.34,122.1
5/22/19 21:56,2.34,130.6
5/22/19 22:56,2,123.5
5/22/19 23:56,1.67,113.7
5/23/19 0:56,0.67,245.7
5/23/19 1:56,0.33,287.8
5/23/19 2:56,0.33,317.3
5/23/19 3:56,0.33,306.1
5/23/19 4:56,0.67,307.5
5/23/19 5:56,1,297.6
5/23/19 6:56,0.67,172.7
5/23/19 7:56,0.33,178.3
5/23/19 8:56,0.67,301.8
5/23/19 9:56,0.67,198
5/23/19 10:56,0.33,137.6
5/23/19 11:56,0.33,144.6
5/23/19 12:56,1,154.4
5/23/19 13:56,1.67,133.4
5/23/19 14:56,2.34,122.1
5/23/19 15:56,3.34,193.7
5/23/19 16:56,4.01,209.2
5/23/19 17:56,4.34,213.4
5/23/19 18:56,2.67,228.8
5/23/19 19:56,0.67,315.9
5/23/19 20:56,1.67,99.7
5/23/19 21:56,1,327.1
5/23/19 22:56,0.67,273.8
5/23/19 23:56,0.67,29.5
5/24/19 0:56,0.67,296.2
5/24/19 1:56,0.67,290.6
5/24/19 2:56,0.33,112.3
5/24/19 3:56,0.33,314.5
5/24/19 4:56,0.67,317.3
5/24/19 5:56,0.33,228.8
5/24/19 6:56,1.34,54.8
5/24/19 7:56,0.67,259.7
5/24/19 8:56,0.33,164.3
5/24/19 9:56,0.67,46.3
5/24/19 10:56,1,158.6
5/24/19 11:56,0.67,147.4
5/24/19 12:56,0.67,162.9
5/24/19 13:56,0.67,216.2
5/24/19 14:56,1.34,132
5/24/19 15:56,3.34,154.4
5/24/19 16:56,5.68,219
5/24/19 17:56,5.01,230.2
5/24/19 18:56,4.01,230.2
5/24/19 19:56,1,182.5
5/24/19 20:56,1.34,71.6
5/24/19 21:56,0.67,332.7
5/24/19 22:56,1,314.5
5/24/19 23:56,0.67,321.5
5/25/19 0:56,1.34,342.6
5/25/19 1:56,1.34,37.9
5/25/19 2:56,1.34,126.4
5/25/19 3:56,1.34,0
5/25/19 4:56,1.34,329.9
5/25/19 5:56,0.67,127.8
5/25/19 6:56,2.34,59
5/25/19 7:56,0.67,321.5
5/25/19 8:56,0.67,320.1
5/25/19 9:56,0.33,216.2
5/25/19 10:56,0.33,247.1
5/25/19 11:56,0.67,276.6
5/25/19 12:56,2.34,115.1
5/25/19 13:56,6.68,228.8
